Timestamp,DeviceId,DeviceName,ActionType,LogonType,AccountDomain,AccountName,AccountSid,Protocol,FailureReason,IsLocalAdmin,LogonId,RemoteDeviceName,RemoteIP,RemoteIPType,RemotePort,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessAccountObjectId,InitiatingProcessIntegrityLevel,InitiatingProcessTokenElevation,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessMD5,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessFolderPath,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,ReportId,AppGuardContainerId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId
"Sep 19, 2025 12:53:31 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,11143,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 19, 2025 12:37:32 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10855,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 19, 2025 12:21:35 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10592,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 19, 2025 12:10:53 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10434,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 19, 2025 12:05:37 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10428,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 11:49:39 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10361,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 11:33:41 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10198,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 11:17:42 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10176,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 11:15:55 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10170,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 11:01:43 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10138,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 10:45:45 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,10001,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 10:29:47 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,9837,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 10:13:49 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8771,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 9:57:49 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8657,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 9:41:51 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8530,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 9:31:53 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8419,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 9:25:53 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8416,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 9:09:55 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8402,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 8:53:53 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,8306,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 8:37:54 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,7920,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 8:21:55 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,7461,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 8:05:56 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,6581,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 7:55:52 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,6560,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 7:49:55 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,6544,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 7:33:57 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,6234,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 7:17:59 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,6181,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 7:02:00 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5944,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 6:46:00 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5872,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 6:30:01 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5330,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 6:14:01 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5298,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 6:06:54 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5288,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 5:57:56 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,5218,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 5:41:57 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,2771,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 5:35:53 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,555,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,window manager,dwm-1,S-1-5-90-0-1,Negotiate,,,63330,,,,,,,,,,,None,,,,,,,,,,,,724,,Invalid date,,0,,Invalid date,149,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,window manager,dwm-1,S-1-5-90-0-1,Negotiate,,,62684,,,,,,,,,,,None,,,,,,,,,,,,724,,Invalid date,,0,,Invalid date,148,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,window manager,dwm-1,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,,None,,,,,,,,,,,,724,,Invalid date,,0,,Invalid date,147,,,0,0,,,0
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,font driver host,umfd-0,S-1-5-96-0-0,Negotiate,,,38847,,,,,nt authority,system,S-1-5-18,,,System,TokenElevationTypeDefault,39a63e89c66f4f72f51531c045c891efd62cdd08,ba26910be549b8700c08fbe2f160952288864470a30dd35c3c6b7782f7dbf857,0774f3ce67b739aa9511254686259324,wininit.exe,442728,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.19041.6280,WinInit,WinInit.exe,Windows Start-Up Application,632,wininit.exe,"Sep 18, 2025 5:34:04 PM",c:\windows\system32\wininit.exe,556,smss.exe,"Sep 18, 2025 5:34:04 PM",53,,"{""IsLocalLogon"":true}",0,0,,,13792273858822152
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,font driver host,umfd-0,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,System,TokenElevationTypeDefault,39a63e89c66f4f72f51531c045c891efd62cdd08,ba26910be549b8700c08fbe2f160952288864470a30dd35c3c6b7782f7dbf857,0774f3ce67b739aa9511254686259324,wininit.exe,442728,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.19041.6280,WinInit,WinInit.exe,Windows Start-Up Application,632,wininit.exe,"Sep 18, 2025 5:34:04 PM",c:\windows\system32\wininit.exe,556,smss.exe,"Sep 18, 2025 5:34:04 PM",52,,,0,0,,,13792273858822152
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonSuccess,Interactive,font driver host,umfd-1,S-1-5-96-0-1,Negotiate,,,38792,,,,,,,,,,,None,,,,,,,,,,,,724,,Invalid date,,0,,Invalid date,146,,"{""IsLocalLogon"":true}",0,0,,,0
"Sep 18, 2025 5:34:05 PM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonAttempted,Unknown,font driver host,umfd-1,,,,,,,-,,,workgroup,slflarewinsysmo$,S-1-5-18,,,,None,,,,,,,,,,,,724,,Invalid date,,0,,Invalid date,145,,,0,0,,,0
"Sep 17, 2025 1:13:23 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,tuser,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4540,,{},0,0,,,0
"Sep 17, 2025 1:12:45 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,brian,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4534,,{},0,0,,,0
"Sep 17, 2025 1:11:53 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,audit,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4518,,{},0,0,,,0
"Sep 17, 2025 1:11:07 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,intern,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4512,,{},0,0,,,0
"Sep 17, 2025 1:10:29 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,services,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4507,,{},0,0,,,0
"Sep 17, 2025 1:09:40 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,visitor,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4504,,{},0,0,,,0
"Sep 17, 2025 1:08:51 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,dental,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4500,,{},0,0,,,0
"Sep 17, 2025 1:08:05 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,daniel,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4497,,{},0,0,,,0
"Sep 17, 2025 1:07:20 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,pos,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4494,,{},0,0,,,0
"Sep 17, 2025 1:06:35 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,boardroom,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4489,,{},0,0,,,0
"Sep 17, 2025 1:05:50 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,backupexec,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4486,,{},0,0,,,0
"Sep 17, 2025 1:05:42 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4485,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 1:05:00 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,oracle,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4481,,{},0,0,,,0
"Sep 17, 2025 1:04:14 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,mark,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4477,,{},0,0,,,0
"Sep 17, 2025 1:03:34 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,security,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4474,,{},0,0,,,0
"Sep 17, 2025 1:02:45 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,a,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4469,,{},0,0,,,0
"Sep 17, 2025 1:02:00 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,ftp,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4460,,{},0,0,,,0
"Sep 17, 2025 1:01:15 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,postgres,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4456,,{},0,0,,,0
"Sep 17, 2025 1:00:30 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,james,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4454,,{},0,0,,,0
"Sep 17, 2025 12:59:46 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,michael,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4450,,{},0,0,,,0
"Sep 17, 2025 12:59:00 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,student,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4446,,{},0,0,,,0
"Sep 17, 2025 12:58:15 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,canon,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4443,,{},0,0,,,0
"Sep 17, 2025 12:57:31 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,master,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4439,,{},0,0,,,0
"Sep 17, 2025 12:56:46 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,conference,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4426,,{},0,0,,,0
"Sep 17, 2025 12:56:01 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,control,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4419,,{},0,0,,,0
"Sep 17, 2025 12:55:16 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,shipping,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4334,,{},0,0,,,0
"Sep 17, 2025 12:54:32 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,shop,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4315,,{},0,0,,,0
"Sep 17, 2025 12:53:48 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,sqlservice,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4305,,{},0,0,,,0
"Sep 17, 2025 12:53:02 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,kevin,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4264,,{},0,0,,,0
"Sep 17, 2025 12:52:49 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,administrator,,NTLM,InvalidUserNameOrPassword,,,workstation,80.94.95.198,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4110,,"{""IsLocalLogon"":false}",0,0,,,0
"Sep 17, 2025 12:52:17 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,alex,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,4042,,{},0,0,,,0
"Sep 17, 2025 12:51:34 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,chris,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3981,,{},0,0,,,0
"Sep 17, 2025 12:50:47 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,pc,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3882,,{},0,0,,,0
"Sep 17, 2025 12:50:03 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,mysql,,NTLM,InvalidUserNameOrPassword,,,,178.22.24.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3879,,{},0,0,,,0
"Sep 17, 2025 12:49:32 AM",401039d292f73a34a435e685c7090049cb7ce6d5,slflarewinsysmo,LogonFailed,Network,,slflarewinsysmo,,NTLM,InvalidUserNameOrPassword,,,windows7,79.76.123.251,Public,0,,,,,,,None,,,,,,,,,,,,0,,Invalid date,,0,,Invalid date,3849,,"{""IsLocalLogon"":false}",0,0,,,0
